event_id,user_id,user_age,user_gender,user_region,subscription_type,signup_date,last_active,device,session_id,content_id,title,content_type,primary_genre,genres,language,release_year,duration_min,director,main_cast,description,avg_rating,user_rating,watch_time_min,watch_percentage,completed,watch_date,play_count,is_original,popularity_rank,imdb_score,maturity_rating,tags_count,num_seasons,episodes,recommendation_source,churn_label,social_shares,watch_start_time,audio_languages,subtitles,bitrate_kbps,network,resolution,mood_tag,metadata_text
ev_00751,user_0136,67,Female,AP,Free,28-04-2018,14-09-2025,Tablet,sess_21497,content_0166,Title 29 S1,Series,Sci-Fi,Sci-Fi,English,2018,39,Director_25,"Actor_404,Actor_130,Actor_496",A sci-fi piece about family.,7.7,1.7,7,17.9,0,28-08-2025,3,0,1342,7.6,15+,10,7,28,trending,0,3,28-08-2025 04:21,French,Yes,800,4G,1080p,Educational,Title 29 S1 | Sci-Fi | Director_25 | English
ev_00752,user_0352,20,Other,KA,Standard,14-06-2021,15-02-2023,Tablet,sess_63826,content_0090,Title 271 S1,Series,Fantasy,Thriller|Sci-Fi|Documentary,Tamil,2023,36,Director_9,"Actor_65,Actor_37",A fantasy piece about family.,9.4,8.9,7,19.4,0,22-01-2023,5,0,249,5.9,U,10,4,16,organic,0,5,22-01-2023 14:53,Telugu,Yes,1500,4G,4K,Heartwarming,Title 271 S1 | Fantasy | Director_9 | Tamil
ev_00753,user_0180,52,Female,RJ,Premium,19-11-2021,01-07-2023,Web,sess_93239,content_0174,Title 141 S1,Movie,Action,Animation,French,2002,166,Director_94,"Actor_338,Actor_92",A action piece about mystery.,3.5,,70,42.2,0,02-06-2023,4,1,945,6.5,15+,2,0,1,editor_pick,0,2,02-06-2023 08:48,"French,Spanish",No,1200,3G,4K,Thrilling,Title 141 S1 | Action | Director_94 | French
ev_00754,user_0289,22,Male,AP,Standard,16-05-2022,11-01-2025,GameConsole,sess_55576,content_0122,Title 60 S1,Series,Thriller,Drama,Telugu,2008,11,Director_78,Actor_165,A thriller piece about space.,6,4,11,100,1,20-12-2024,3,0,1598,5.9,18+,9,1,6,editor_pick,0,5,20-12-2024 09:05,"Hindi,Telugu",Yes,800,3G,720p,Educational,Title 60 S1 | Thriller | Director_78 | Telugu
ev_00755,user_0239,54,Male,RJ,Standard,17-07-2022,13-09-2024,Web,sess_84419,content_0143,Title 204 S4,Movie,Thriller,Thriller,Tamil,2016,96,Director_10,Actor_90,A thriller piece about space.,4.7,,20,20.8,0,26-08-2024,4,0,1233,8,18+,9,0,1,organic,0,2,26-08-2024 15:24,"French,English",Yes,800,3G,720p,Heartwarming,Title 204 S4 | Thriller | Director_10 | Tamil
ev_00756,user_0111,48,Male,AP,Standard,03-07-2021,19-08-2023,Mobile,sess_37262,content_0106,Title 234 S1,Movie,Horror,Action|Documentary,Telugu,2020,138,Director_111,"Actor_54,Actor_53,Actor_83,Actor_187",A horror piece about space.,4.5,,48,34.8,0,30-07-2023,4,0,66,7.5,UA,9,0,1,editor_pick,0,4,30-07-2023 15:55,Korean,Yes,800,4G,4K,Educational,Title 234 S1 | Horror | Director_111 | Telugu
ev_00757,user_0374,33,Male,TN,Free,24-05-2019,16-04-2024,GameConsole,sess_12949,content_0123,Title 268 S5,Movie,Comedy,Fantasy,Hindi,2022,129,Director_46,"Actor_279,Actor_179,Actor_77",A comedy piece about adventure.,2.5,1.6,129,100,1,04-04-2024,2,0,895,7.1,UA,7,0,1,personalized,0,1,04-04-2024 21:19,"Tamil,Korean",Yes,4500,4G,480p,Suspense,Title 268 S5 | Comedy | Director_46 | Hindi
ev_00758,user_0371,42,Female,WB,Free,19-05-2021,24-05-2023,Tablet,sess_26908,content_0009,Title 42 S1,Movie,Animation,Horror|Romance,French,2004,52,Director_55,"Actor_107,Actor_354",A animation piece about love.,2.6,10,1,1.9,0,18-05-2023,4,0,6,7.2,UA,10,0,1,organic,0,1,18-05-2023 19:36,Telugu,Yes,3000,4G,480p,Heartwarming,Title 42 S1 | Animation | Director_55 | French
ev_00759,user_0173,59,Other,KA,Basic,12-05-2022,17-03-2023,Web,sess_12472,content_0262,Title 203 S2,Movie,Sci-Fi,Animation|Sci-Fi,Korean,2017,140,Director_94,"Actor_5,Actor_128,Actor_106",A sci-fi piece about family.,2.5,9.2,3,2.1,0,07-03-2023,8,0,9,3.2,15+,4,0,1,trending,0,0,07-03-2023 16:43,"Tamil,Hindi",No,4500,5G,480p,Thrilling,Title 203 S2 | Sci-Fi | Director_94 | Korean
ev_00760,user_0360,53,Female,WB,Basic,16-04-2019,20-05-2023,Tablet,sess_53240,content_0073,Title 152 S1,Movie,Documentary,Documentary,Korean,2000,176,Director_104,"Actor_316,Actor_294,Actor_362,Actor_213",A documentary piece about love.,7.6,,108,61.4,0,06-05-2023,3,0,273,7,U,5,0,1,personalized,0,1,06-05-2023 11:56,"French,English",No,2000,3G,720p,Suspense,Title 152 S1 | Documentary | Director_104 | Korean
ev_00761,user_0090,45,Male,UP,Free,04-12-2017,13-08-2024,Tablet,sess_80556,content_0223,Title 102 S5,Series,Drama,Comedy,English,2010,59,Director_21,"Actor_164,Actor_260,Actor_352",A drama piece about friendship.,8.3,7.3,59,100,1,19-07-2024,8,1,566,6.2,U,3,1,8,editor_pick,0,5,19-07-2024 20:14,"English,Spanish",No,800,WiFi,720p,Dark,Title 102 S5 | Drama | Director_21 | English
ev_00762,user_0187,68,Other,RJ,Premium,05-02-2021,14-05-2023,Tablet,sess_99210,content_0041,Title 113 S3,Series,Romance,Documentary|Action|Drama,Tamil,2023,60,Director_46,"Actor_227,Actor_165,Actor_228,Actor_254",A romance piece about space.,6.8,,10,16.7,0,20-04-2023,4,0,38,7.3,15+,7,7,42,personalized,0,0,20-04-2023 02:59,"English,Spanish",No,3000,3G,480p,Feel-good,Title 113 S3 | Romance | Director_46 | Tamil
ev_00763,user_0262,53,Female,DL,Free,14-07-2019,07-06-2023,GameConsole,sess_98030,content_0204,Title 179 S2,Movie,Comedy,Thriller,Telugu,2022,153,Director_77,"Actor_32,Actor_4,Actor_469,Actor_264",A comedy piece about adventure.,4.4,7.7,64,41.8,0,14-05-2023,8,0,576,5.3,U,11,0,1,organic,0,4,14-05-2023 20:17,Telugu,Yes,4500,WiFi,4K,Feel-good,Title 179 S2 | Comedy | Director_77 | Telugu
ev_00764,user_0022,59,Other,UP,Standard,26-02-2018,14-10-2025,Web,sess_85416,content_0264,Title 113 S2,Series,Horror,Documentary|Action|Animation,French,2020,45,Director_111,"Actor_263,Actor_334,Actor_54,Actor_280",A horror piece about family.,7.9,,17,37.8,0,19-09-2025,1,1,1322,3,UA,7,10,80,personalized,0,2,19-09-2025 09:26,"Telugu,French",No,1500,WiFi,480p,Feel-good,Title 113 S2 | Horror | Director_111 | French
ev_00765,user_0355,64,Other,TN,Basic,14-08-2022,06-05-2023,Mobile,sess_61249,content_0178,Title 207 S5,Movie,Sci-Fi,Sci-Fi,French,2024,107,Director_37,"Actor_153,Actor_394",A sci-fi piece about friendship.,8.3,,45,42.1,0,22-04-2023,4,0,1887,6.7,15+,10,0,1,personalized,0,5,22-04-2023 19:32,"Tamil,Spanish",No,2000,5G,4K,Suspense,Title 207 S5 | Sci-Fi | Director_37 | French
ev_00766,user_0143,58,Other,UP,Free,07-11-2021,16-05-2025,Web,sess_71075,content_0084,Title 283 S1,Series,Fantasy,Romance|Thriller|Animation,French,2001,41,Director_108,"Actor_30,Actor_227",A fantasy piece about crime.,7.2,,26,63.4,0,10-05-2025,4,0,648,6.9,U,7,9,108,organic,0,4,10-05-2025 10:58,"English,Hindi",Yes,2000,WiFi,720p,Thrilling,Title 283 S1 | Fantasy | Director_108 | French
ev_00767,user_0158,34,Male,MH,Basic,24-06-2018,07-11-2023,Web,sess_91666,content_0111,Title 23 S2,Movie,Comedy,Sci-Fi,Tamil,2006,60,Director_59,"Actor_161,Actor_356",A comedy piece about crime.,7.5,,25,41.7,0,19-10-2023,4,0,287,8.8,UA,4,0,1,personalized,1,4,19-10-2023 08:17,"Tamil,Korean",No,4500,3G,480p,Dark,Title 23 S2 | Comedy | Director_59 | Tamil
ev_00768,user_0175,23,Male,KA,Premium,03-11-2017,22-07-2024,Tablet,sess_83887,content_0251,Title 21 S4,Movie,Fantasy,Comedy|Thriller,Telugu,2009,87,Director_120,"Actor_289,Actor_141,Actor_410",A fantasy piece about friendship.,8.1,2.4,34,39.1,0,18-07-2024,1,1,1726,5.5,U,7,0,1,trending,0,4,18-07-2024 22:09,French,Yes,1500,3G,1080p,Suspense,Title 21 S4 | Fantasy | Director_120 | Telugu
ev_00769,user_0322,65,Female,TN,Premium,12-06-2021,15-06-2024,GameConsole,sess_73869,content_0007,Title 286 S3,Movie,Drama,Documentary|Animation,Tamil,2010,168,Director_43,Actor_65,A drama piece about friendship.,4,1.1,72,42.9,0,25-05-2024,3,0,1000,5.5,UA,9,0,1,trending,0,0,25-05-2024 00:59,French,Yes,2000,3G,720p,Heartwarming,Title 286 S3 | Drama | Director_43 | Tamil
ev_00770,user_0336,51,Female,KA,Premium,10-05-2020,01-09-2025,Mobile,sess_70585,content_0084,Title 289 S1,Movie,Action,Drama,Spanish,2014,115,Director_44,Actor_206,A action piece about love.,5.7,4.9,68,59.1,0,19-08-2025,3,0,80,3.3,UA,4,0,1,organic,0,1,19-08-2025 03:54,"Hindi,French",Yes,3000,5G,720p,Educational,Title 289 S1 | Action | Director_44 | Spanish
ev_00771,user_0205,16,Female,AP,Premium,17-05-2020,21-07-2023,Mobile,sess_64775,content_0208,Title 119 S5,Movie,Animation,Animation,Telugu,2020,176,Director_19,Actor_2,A animation piece about family.,4.9,1.8,90,51.1,0,27-06-2023,3,1,1047,4.4,18+,7,0,1,trending,0,2,27-06-2023 21:10,"Telugu,French",No,1200,5G,480p,Heartwarming,Title 119 S5 | Animation | Director_19 | Telugu
ev_00772,user_0198,42,Male,UP,Free,05-12-2021,02-07-2025,Web,sess_45487,content_0022,Title 78 S2,Movie,Comedy,Sci-Fi,Spanish,2017,33,Director_116,"Actor_133,Actor_213,Actor_361",A comedy piece about friendship.,5.1,2.2,33,100,1,21-06-2025,1,0,1325,5.6,15+,7,0,1,organic,0,3,21-06-2025 18:46,"French,Tamil",No,2000,WiFi,480p,Heartwarming,Title 78 S2 | Comedy | Director_116 | Spanish
ev_00773,user_0107,40,Male,UP,Standard,21-04-2019,05-06-2023,Tablet,sess_77193,content_0003,Title 140 S4,Series,Fantasy,Fantasy|Drama,Telugu,2002,19,Director_116,"Actor_489,Actor_472,Actor_79,Actor_280",A fantasy piece about mystery.,3.6,8.2,1,5.3,0,20-05-2023,7,1,527,3.7,U,0,6,42,trending,0,2,20-05-2023 13:12,"Spanish,Korean",Yes,1200,4G,4K,Heartwarming,Title 140 S4 | Fantasy | Director_116 | Telugu
ev_00774,user_0112,48,Male,DL,Premium,07-02-2019,25-05-2023,SmartTV,sess_82960,content_0127,Title 242 S5,Series,Comedy,Fantasy,Spanish,2016,22,Director_115,Actor_451,A comedy piece about adventure.,7.8,,22,100,1,17-05-2023,5,0,171,8,U,1,10,50,editor_pick,0,4,17-05-2023 15:01,French,Yes,2000,4G,4K,Heartwarming,Title 242 S5 | Comedy | Director_115 | Spanish
ev_00775,user_0184,66,Other,RJ,Standard,22-09-2022,27-04-2024,Web,sess_88263,content_0297,Title 53 S3,Movie,Drama,Fantasy|Comedy,French,2001,140,Director_106,"Actor_30,Actor_146,Actor_116",A drama piece about adventure.,5.5,4.4,140,100,1,29-03-2024,5,0,845,3.5,U,5,0,1,editor_pick,0,0,29-03-2024 01:44,"English,Korean",No,3000,WiFi,480p,Educational,Title 53 S3 | Drama | Director_106 | French
ev_00776,user_0108,29,Male,RJ,Basic,22-09-2018,05-05-2024,GameConsole,sess_57772,content_0188,Title 7 S3,Movie,Action,Romance|Fantasy,Hindi,2021,180,Director_30,"Actor_17,Actor_42",A action piece about love.,9.4,9.1,40,22.2,0,26-04-2024,6,0,1311,4.4,18+,5,0,1,personalized,0,2,26-04-2024 05:09,"French,Korean",No,4500,5G,480p,Suspense,Title 7 S3 | Action | Director_30 | Hindi
ev_00777,user_0252,44,Male,UP,Standard,15-02-2021,18-06-2025,Web,sess_68214,content_0014,Title 208 S3,Movie,Documentary,Thriller|Fantasy|Romance,English,2021,113,Director_12,"Actor_123,Actor_235",A documentary piece about family.,9.4,,46,40.7,0,08-06-2025,8,0,777,6.2,18+,12,0,1,editor_pick,0,3,08-06-2025 10:16,Korean,No,3000,WiFi,4K,Thrilling,Title 208 S3 | Documentary | Director_12 | English
ev_00778,user_0039,57,Other,UP,Basic,08-08-2022,26-02-2023,GameConsole,sess_84047,content_0012,Title 41 S3,Series,Animation,Drama|Horror|Animation,Hindi,2010,42,Director_52,"Actor_146,Actor_377",A animation piece about love.,7.2,3.4,16,38.1,0,28-01-2023,4,0,650,3.9,18+,11,10,50,organic,1,2,28-01-2023 23:39,Spanish,No,2000,3G,1080p,Thrilling,Title 41 S3 | Animation | Director_52 | Hindi
ev_00779,user_0130,46,Female,UP,Basic,23-04-2018,28-02-2023,Tablet,sess_30473,content_0087,Title 85 S1,Movie,Documentary,Sci-Fi|Comedy|Thriller,English,2021,136,Director_93,"Actor_334,Actor_141",A documentary piece about crime.,9.1,8.9,22,16.2,0,10-02-2023,8,0,1358,8.6,U,5,0,1,trending,0,4,10-02-2023 03:28,English,No,2000,WiFi,1080p,Heartwarming,Title 85 S1 | Documentary | Director_93 | English
ev_00780,user_0112,52,Female,AP,Premium,06-01-2020,15-06-2024,GameConsole,sess_54033,content_0012,Title 198 S1,Series,Action,Thriller|Fantasy|Comedy,Telugu,2023,45,Director_118,"Actor_350,Actor_243,Actor_407",A action piece about adventure.,3.1,5.1,15,33.3,0,26-05-2024,3,0,1273,8,UA,6,8,80,personalized,0,4,26-05-2024 18:29,"Telugu,Tamil",No,1500,WiFi,1080p,Heartwarming,Title 198 S1 | Action | Director_118 | Telugu
ev_00781,user_0201,30,Other,WB,Standard,23-01-2022,16-04-2024,Web,sess_33854,content_0025,Title 151 S1,Movie,Romance,Comedy,Spanish,2004,168,Director_89,"Actor_213,Actor_456",A romance piece about love.,7.3,,5,3,0,21-03-2024,4,1,515,5.3,UA,8,0,1,personalized,0,2,21-03-2024 10:03,"Spanish,Hindi",No,4500,WiFi,4K,Feel-good,Title 151 S1 | Romance | Director_89 | Spanish
ev_00782,user_0078,32,Female,AP,Free,05-01-2022,04-09-2023,Web,sess_23387,content_0243,Title 36 S3,Series,Horror,Action|Animation,French,2007,13,Director_104,"Actor_15,Actor_337,Actor_215,Actor_172",A horror piece about space.,4.3,3.8,2,15.4,0,26-08-2023,5,1,495,4.5,UA,7,3,33,organic,0,2,26-08-2023 14:16,Korean,Yes,800,5G,480p,Dark,Title 36 S3 | Horror | Director_104 | French
ev_00783,user_0033,50,Male,KA,Standard,13-10-2020,01-04-2024,SmartTV,sess_52743,content_0122,Title 8 S4,Movie,Horror,Horror|Drama,Telugu,2013,39,Director_41,"Actor_178,Actor_319,Actor_442",A horror piece about space.,4.8,3.1,39,100,1,19-03-2024,3,1,694,3.8,UA,10,0,1,personalized,0,2,19-03-2024 20:56,"Telugu,Spanish",No,1200,5G,1080p,Heartwarming,Title 8 S4 | Horror | Director_41 | Telugu
ev_00784,user_0043,57,Other,UP,Premium,16-08-2017,14-08-2025,Tablet,sess_12198,content_0147,Title 19 S3,Movie,Drama,Comedy,French,2007,62,Director_105,"Actor_47,Actor_406,Actor_376,Actor_387",A drama piece about family.,3.7,,13,21,0,28-07-2025,5,0,260,7.7,18+,8,0,1,organic,0,2,28-07-2025 06:21,"Hindi,Spanish",No,4500,3G,480p,Educational,Title 19 S3 | Drama | Director_105 | French
ev_00785,user_0325,26,Female,RJ,Basic,29-06-2021,22-04-2025,SmartTV,sess_93441,content_0055,Title 77 S1,Series,Fantasy,Thriller|Romance|Fantasy,English,2023,10,Director_53,"Actor_341,Actor_275",A fantasy piece about adventure.,8.3,6.7,10,100,1,12-04-2025,3,0,396,8.7,UA,12,8,88,personalized,0,4,12-04-2025 12:10,"Hindi,English",Yes,2000,5G,720p,Dark,Title 77 S1 | Fantasy | Director_53 | English
ev_00786,user_0330,17,Female,RJ,Premium,18-02-2018,17-01-2025,Tablet,sess_99644,content_0238,Title 177 S4,Movie,Romance,Action|Romance|Drama,Korean,2023,59,Director_43,"Actor_173,Actor_149,Actor_466",A romance piece about friendship.,6.1,,29,49.2,0,18-12-2024,1,0,601,3.6,18+,7,0,1,editor_pick,0,4,18-12-2024 14:22,"Telugu,French",No,1200,3G,1080p,Heartwarming,Title 177 S4 | Romance | Director_43 | Korean
ev_00787,user_0187,56,Female,RJ,Premium,18-03-2018,23-12-2023,GameConsole,sess_56170,content_0173,Title 6 S3,Series,Horror,Romance|Sci-Fi|Fantasy,French,2007,23,Director_24,"Actor_320,Actor_435",A horror piece about love.,9.3,5.9,23,100,1,05-12-2023,1,0,1351,8.1,UA,3,10,80,editor_pick,0,1,05-12-2023 14:23,"English,Telugu",No,800,WiFi,720p,Feel-good,Title 6 S3 | Horror | Director_24 | French
ev_00788,user_0296,64,Male,AP,Basic,08-05-2021,05-04-2024,GameConsole,sess_82053,content_0221,Title 66 S1,Movie,Thriller,Horror|Drama|Comedy,Hindi,2023,149,Director_64,Actor_444,A thriller piece about family.,5.1,3.2,84,56.4,0,10-03-2024,2,0,79,6.2,U,1,0,1,organic,0,2,10-03-2024 13:46,"English,Hindi",No,2000,5G,4K,Feel-good,Title 66 S1 | Thriller | Director_64 | Hindi
ev_00789,user_0289,57,Female,MH,Standard,21-08-2017,08-09-2023,Web,sess_92469,content_0119,Title 196 S3,Series,Animation,Fantasy|Romance,Tamil,2015,31,Director_73,"Actor_314,Actor_292,Actor_190",A animation piece about mystery.,2.7,9.1,1,3.2,0,03-09-2023,8,0,235,4.8,15+,4,2,24,organic,0,1,03-09-2023 22:37,"Hindi,English",No,4500,5G,480p,Heartwarming,Title 196 S3 | Animation | Director_73 | Tamil
ev_00790,user_0076,36,Other,UP,Standard,23-04-2018,04-12-2024,Web,sess_27761,content_0183,Title 161 S1,Movie,Animation,Action|Comedy|Romance,Korean,2011,145,Director_38,"Actor_164,Actor_77,Actor_31",A animation piece about family.,3.9,,108,74.5,0,11-11-2024,8,0,415,3.2,UA,4,0,1,editor_pick,0,1,11-11-2024 05:52,Korean,Yes,4500,WiFi,1080p,Feel-good,Title 161 S1 | Animation | Director_38 | Korean
ev_00791,user_0330,22,Female,MH,Basic,05-08-2021,08-08-2025,SmartTV,sess_15083,content_0288,Title 89 S5,Movie,Sci-Fi,Romance,French,2000,167,Director_33,Actor_91,A sci-fi piece about family.,7.5,,5,3,0,11-07-2025,1,0,1449,3.2,18+,9,0,1,editor_pick,1,2,11-07-2025 13:52,English,Yes,800,5G,1080p,Educational,Title 89 S5 | Sci-Fi | Director_33 | French
ev_00792,user_0111,23,Other,KA,Free,12-10-2019,26-10-2023,Mobile,sess_26832,content_0082,Title 120 S3,Series,Fantasy,Thriller,Hindi,2019,59,Director_88,"Actor_355,Actor_91,Actor_457,Actor_237",A fantasy piece about friendship.,6.3,5.4,23,39,0,25-10-2023,2,0,1809,7.2,UA,8,2,14,organic,0,4,25-10-2023 20:33,Spanish,Yes,3000,3G,4K,Suspense,Title 120 S3 | Fantasy | Director_88 | Hindi
ev_00793,user_0202,20,Other,UP,Basic,28-05-2022,24-06-2023,Web,sess_40605,content_0211,Title 185 S2,Movie,Comedy,Comedy|Drama|Action,English,2021,75,Director_25,"Actor_201,Actor_494,Actor_288",A comedy piece about crime.,8.2,5,75,100,1,05-06-2023,2,0,1867,5.9,U,10,0,1,organic,0,3,05-06-2023 09:55,Tamil,Yes,800,5G,720p,Dark,Title 185 S2 | Comedy | Director_25 | English
ev_00794,user_0192,16,Female,MH,Basic,30-09-2018,01-07-2023,Web,sess_56937,content_0150,Title 128 S3,Series,Animation,Sci-Fi|Drama,Telugu,2002,26,Director_115,"Actor_395,Actor_201,Actor_177,Actor_30",A animation piece about family.,7.5,7.8,3,11.5,0,07-06-2023,4,0,241,5.4,UA,10,8,96,trending,1,5,07-06-2023 15:00,Hindi,No,1200,4G,4K,Heartwarming,Title 128 S3 | Animation | Director_115 | Telugu
ev_00795,user_0285,25,Male,KA,Standard,14-10-2019,15-03-2023,Web,sess_13837,content_0037,Title 237 S1,Movie,Documentary,Animation|Romance|Sci-Fi,Spanish,2012,121,Director_88,"Actor_441,Actor_367",A documentary piece about adventure.,9.4,7.2,39,32.2,0,02-03-2023,1,0,1601,3.2,18+,1,0,1,organic,0,1,02-03-2023 07:22,"Hindi,English",No,1500,3G,1080p,Suspense,Title 237 S1 | Documentary | Director_88 | Spanish
ev_00796,user_0126,26,Female,WB,Standard,14-10-2022,24-06-2023,SmartTV,sess_99901,content_0059,Title 278 S5,Movie,Animation,Action|Thriller|Fantasy,Tamil,2019,21,Director_108,"Actor_96,Actor_73,Actor_269,Actor_436",A animation piece about mystery.,8.9,,18,85.7,0,25-05-2023,2,0,434,6.7,U,9,0,1,editor_pick,0,4,25-05-2023 05:38,Telugu,No,3000,5G,4K,Dark,Title 278 S5 | Animation | Director_108 | Tamil
ev_00797,user_0393,38,Male,UP,Basic,10-06-2020,21-05-2024,Mobile,sess_44832,content_0131,Title 289 S2,Movie,Thriller,Drama|Animation|Romance,French,2007,125,Director_33,"Actor_187,Actor_266,Actor_160,Actor_212",A thriller piece about friendship.,8.8,4.9,125,100,1,06-05-2024,3,0,80,5.4,U,7,0,1,organic,0,0,06-05-2024 08:52,"Spanish,Tamil",Yes,3000,4G,480p,Educational,Title 289 S2 | Thriller | Director_33 | French
ev_00798,user_0251,30,Female,DL,Premium,11-12-2018,01-12-2023,Mobile,sess_60686,content_0202,Title 138 S3,Movie,Documentary,Action|Horror,English,2022,99,Director_92,"Actor_360,Actor_195",A documentary piece about love.,3,2.1,73,73.7,0,11-11-2023,3,1,819,7.5,U,12,0,1,organic,0,2,11-11-2023 08:48,French,No,3000,5G,4K,Thrilling,Title 138 S3 | Documentary | Director_92 | English
ev_00799,user_0357,64,Other,UP,Free,28-12-2019,10-01-2024,Web,sess_98416,content_0243,Title 131 S2,Series,Fantasy,Romance,Korean,2000,22,Director_38,"Actor_324,Actor_352,Actor_162",A fantasy piece about mystery.,9.4,,4,18.2,0,29-12-2023,1,0,1744,3.5,18+,10,3,18,personalized,0,3,29-12-2023 09:06,French,Yes,4500,3G,720p,Heartwarming,Title 131 S2 | Fantasy | Director_38 | Korean
ev_00800,user_0099,43,Female,KA,Free,12-01-2018,09-08-2025,Mobile,sess_57279,content_0035,Title 272 S2,Series,Drama,Documentary|Fantasy|Drama,Korean,2018,22,Director_34,Actor_400,A drama piece about crime.,6.7,7.1,16,72.7,0,17-07-2025,5,0,1754,8.3,U,3,5,60,personalized,0,0,17-07-2025 00:31,"Hindi,Telugu",No,4500,WiFi,480p,Suspense,Title 272 S2 | Drama | Director_34 | Korean
ev_00801,user_0145,31,Other,MH,Basic,17-03-2019,14-10-2025,Web,sess_56363,content_0093,Title 93 S5,Series,Romance,Animation|Sci-Fi,Telugu,2018,31,Director_38,"Actor_428,Actor_44",A romance piece about crime.,7.8,7.3,7,22.6,0,19-09-2025,1,1,1981,3.1,18+,11,2,22,organic,0,2,19-09-2025 19:58,Hindi,No,4500,4G,4K,Educational,Title 93 S5 | Romance | Director_38 | Telugu
ev_00802,user_0295,49,Female,TN,Standard,12-08-2017,16-05-2023,GameConsole,sess_26442,content_0207,Title 283 S2,Movie,Sci-Fi,Horror|Fantasy,French,2002,31,Director_7,Actor_228,A sci-fi piece about love.,5.8,,26,83.9,0,16-04-2023,7,0,1950,3.4,UA,0,0,1,trending,0,4,16-04-2023 09:37,French,No,1200,5G,1080p,Educational,Title 283 S2 | Sci-Fi | Director_7 | French
ev_00803,user_0035,66,Other,TN,Standard,01-11-2018,27-06-2025,Web,sess_52691,content_0213,Title 77 S5,Movie,Thriller,Action|Horror,Korean,2015,111,Director_111,"Actor_338,Actor_252,Actor_294,Actor_285",A thriller piece about love.,7.1,2.2,111,100,1,25-06-2025,8,0,197,8,15+,8,0,1,personalized,0,3,25-06-2025 01:16,"English,French",Yes,2000,4G,480p,Heartwarming,Title 77 S5 | Thriller | Director_111 | Korean
ev_00804,user_0201,13,Male,DL,Premium,22-02-2020,10-07-2023,Web,sess_49580,content_0159,Title 39 S3,Series,Romance,Sci-Fi|Comedy,English,2018,42,Director_31,Actor_389,A romance piece about space.,5.7,,35,83.3,0,26-06-2023,6,0,1987,7.3,UA,7,8,64,personalized,0,3,26-06-2023 19:07,French,Yes,1500,5G,720p,Suspense,Title 39 S3 | Romance | Director_31 | English
ev_00805,user_0056,65,Other,WB,Premium,30-08-2020,25-06-2023,Web,sess_80928,content_0024,Title 49 S2,Movie,Horror,Horror,Hindi,2024,62,Director_52,"Actor_293,Actor_498,Actor_300,Actor_31",A horror piece about space.,5.4,7.6,62,100,1,01-06-2023,4,0,1698,6.4,15+,7,0,1,organic,0,4,01-06-2023 04:33,Korean,Yes,800,5G,4K,Feel-good,Title 49 S2 | Horror | Director_52 | Hindi
ev_00806,user_0379,57,Other,RJ,Premium,20-01-2022,09-09-2023,Mobile,sess_31524,content_0293,Title 11 S4,Movie,Thriller,Horror|Drama,Spanish,2020,151,Director_97,"Actor_471,Actor_366,Actor_361,Actor_392",A thriller piece about friendship.,7.8,,1,0.7,0,19-08-2023,1,0,1169,8.8,UA,4,0,1,personalized,0,3,19-08-2023 16:47,"Spanish,Telugu",No,4500,5G,4K,Suspense,Title 11 S4 | Thriller | Director_97 | Spanish
ev_00807,user_0092,27,Male,RJ,Standard,10-09-2020,11-09-2024,Web,sess_45579,content_0004,Title 244 S3,Series,Documentary,Documentary|Fantasy,Hindi,2013,40,Director_51,"Actor_347,Actor_142,Actor_46",A documentary piece about family.,6.7,1.9,33,82.5,0,23-08-2024,1,1,397,4.8,UA,12,3,12,organic,0,1,23-08-2024 04:16,"French,Tamil",No,1200,WiFi,4K,Dark,Title 244 S3 | Documentary | Director_51 | Hindi
ev_00808,user_0294,26,Male,WB,Standard,19-08-2020,31-01-2024,Tablet,sess_26013,content_0220,Title 6 S5,Movie,Fantasy,Drama|Sci-Fi,Hindi,2010,42,Director_56,"Actor_76,Actor_332,Actor_77",A fantasy piece about mystery.,5.8,,42,100,1,12-01-2024,1,0,127,7.3,15+,3,0,1,organic,0,1,12-01-2024 16:48,"Hindi,Korean",No,1200,5G,1080p,Educational,Title 6 S5 | Fantasy | Director_56 | Hindi
ev_00809,user_0039,25,Male,AP,Standard,03-06-2021,10-01-2025,Mobile,sess_71805,content_0020,Title 82 S5,Movie,Fantasy,Thriller,Telugu,2021,65,Director_24,"Actor_385,Actor_297,Actor_107",A fantasy piece about love.,2.7,,1,1.5,0,04-01-2025,3,0,1342,4.2,U,3,0,1,trending,0,1,04-01-2025 23:18,French,Yes,3000,WiFi,1080p,Heartwarming,Title 82 S5 | Fantasy | Director_24 | Telugu
ev_00810,user_0039,47,Male,AP,Premium,10-03-2019,30-08-2024,Web,sess_96340,content_0152,Title 43 S2,Series,Fantasy,Drama|Romance|Fantasy,Hindi,2014,16,Director_76,"Actor_386,Actor_479,Actor_352",A fantasy piece about crime.,3.3,,16,100,1,08-08-2024,7,0,606,5.2,15+,4,5,30,organic,0,3,08-08-2024 21:11,Telugu,No,800,WiFi,720p,Educational,Title 43 S2 | Fantasy | Director_76 | Hindi
